czone,has_insurance,cs_frac_black,cs_frac_hisp,gt_hs_educ,has_medicaid,hosp_beds,inctot,median_house_value,occupancy,physical_disab,poor_share,pymt_charity_patients,reimb_penroll_adj10,share_hosp_forprofit,share_hosp_teaching,uncomp_charity_patients
11302,0.9530753951276952,0.275422477722168,0.02025329351425171,0.419013112783432,0.11535033079853356,6899.358169555664,10.63785848204268,179690.44560542723,0.7608734170595804,0.06424508988857269,0.09860460460186005,1632806.699117025,9404.2763671875,0,2.1666667461395264,160070389.41666666
11303,0.9189750162616356,0.3115668678283691,0.01720535159111023,0.3577561378479004,0.06304239637083231,132,10.48177338305283,148325.1957532051,0.22290142377217612,0.06018183752894401,0.1323933303356171,16497.999593098957,7618.76123046875,0,0,3003242.4583333335
11304,0.9286658853147424,0.2669657135009766,0.09147647857666015,0.4909239411354065,0.08798874717871939,7831.561317443848,10.853961398277702,256177.8036077689,0.702476958433787,0.04827051982283592,0.07430633902549744,15667151.13346354,8232.08984375,0.05886316671967506,0.8666666746139526,249456573.0625
11401,0.9417486255499264,0.013254702091217041,0.006668362021446228,0.3688543736934662,0.1499927210188522,300,10.16116873486785,102844.75857142857,0.37340835730234784,0.07911401242017746,0.10458974540233612,352988.75,7736.9423828125,0.16201059520244598,0.25,3800318.734375
11402,0.9368879022403906,0.002587231695652008,0.007071183919906616,0.35050225257873535,0.09323747316274514,220,10.228538750573742,86210.13482362748,0.3846331437428792,0.07585862278938293,0.09572352468967438,93157.65625,7861.396484375,0,0,2052933.9375
11403,0.9342962647876666,0.045487742424011234,0.014414883852005005,0.3645532429218292,0.17049839981294831,122,10.174317923942052,106538.9097054886,0.4031086464722951,0.0772760882973671,0.12489338964223862,335333.86244710285,9055.65625,0,0,1323843.1171875
11500,0.9423736446697356,0.048137335777282714,0.03598945617675781,0.33127468824386597,0.10405612748352912,509.08036041259766,10.164415042974248,132625.69853337464,0.48818446199099225,0.0839635580778122,0.08157235383987427,120804.99088541669,9454.630859375,0,0.5555555721124014,13153807.15625
11600,0.9537486440449364,0.21363849639892574,0.027861828804016112,0.39566749334335327,0.12973858059245985,12162.08846028646,10.383224731259917,177739.09424186024,0.5402454733848572,0.07712815701961517,0.10771437734365465,11589551.41373698,10877.6484375,0.02110690809786319,3.5,240854784.5638021
11700,0.9530959289274004,0.0793115520477295,0.04735240936279297,0.5094332098960876,0.09616621058473664,877.4468180338541,10.343032516783444,140676.38673469386,0.37237753470738727,0.05382437631487846,0.1104331985116005,547044.3941650391,9439.6123046875,0,0.6666666865348816,22033090.0625
11800,0.9321559387034548,0.02092952013015747,0.026547248363494872,0.32228779792785645,0.146429255407379,203.74810409545896,10.114239161587358,107042.45516124852,0.3704766035079956,0.07848216593265533,0.1630585640668869,66680.1904296875,9269.115234375,0,0,1365229.6145833333
11900,0.9451955818168296,0.07748744010925293,0.04085391998291016,0.3709905743598938,0.12236331420865904,1457.4753011067708,10.270702675476471,116151.76541577691,0.3637207845846812,0.0648440271615982,0.11341094225645064,2048452.7118326824,9761.138671875,0,0.6190476417541504,17380445.690104168
12001,0.9371685899839152,0.02384105920791626,0.011803905963897705,0.31561216711997986,0.11374871355749835,149.33333333333334,10.149130903644124,105867.07870164068,0.3917475740114848,0.09150175750255583,0.1353960931301117,125030.34720865886,8607.8603515625,0,0,2819569.9479166665
12002,0.9427790742115728,0.011136152744293214,0.028238101005554198,0.3132183849811554,0.1015690923259899,96.3086757659912,10.118652633729424,106059.62191805172,0.49123169978459674,0.09877391159534454,0.10695856064558028,0,8213.01953125,0,0,540010.7161458334
12100,0.9490348755123094,0.08233027458190918,0.033608317375183105,0.3886113464832306,0.13706773314778575,1068.056620279948,10.345606529567624,130995.97994090852,0.45949681599934894,0.06440313905477524,0.10939611494541168,1327630.4342447915,8637.4287109375,0,0.5,25747541.375
12200,0.9360037046369604,0.06401253700256347,0.0598618221282959,0.346699059009552,0.11999856973571273,2331.5034268697104,10.22574990798503,148119.5105002117,0.3852534592151642,0.074958935379982,0.0876755565404892,2229131.374104818,8426.85546875,0,0.6666666666666666,48215759.3125
12301,0.9542782584444246,0.0029976949095726012,0.016238054037094118,0.33980098366737366,0.10244625285038186,381,10.230866782305062,167837.58199745917,0.2636937399705251,0.08464385569095612,0.06902971863746643,0,8139.83984375,0,0.3333333432674408,4825563.700520833
12302,0.9372558371601992,0.002929443120956421,0.009038404822349548,0.3379743695259094,0.13790590401779174,220.33333333333337,10.21964759034866,150943.30282492182,0.43298866351445514,0.08343329280614853,0.09106327593326569,0,7855.96728515625,0,0,3400277.2265625
12401,0.9205944350511178,0.0027717819809913637,0.007194838523864746,0.3473871052265167,0.15747248587891327,143.99725977579752,10.128003518383396,104572.4275247432,0.34327946106592816,0.0799190104007721,0.11460845917463304,220379.7254231771,8781.833984375,0,0,800667.5208333334
12402,0.9246859165514302,0.0038019171357154846,0.008896677494049073,0.3473871052265167,0.16030607562315718,192,10.128003518383396,108556.05365411876,0.35728248953819275,0.0799190104007721,0.11744976043701172,65183.229166666664,9662.1552734375,0,0,1931892.3098958333
12501,0.9249696230256008,0.11644865036010742,0.01098464846611023,0.3455178737640381,0.10479980744506258,2648.3333333333335,10.427080761097455,131964.19352538345,0.4619400004545848,0.08133634924888611,0.09762033075094224,3435730.226888021,10110.619140625,0.00440586047867933,0.7083333333333334,132004505.79166669
12502,0.903952545392356,0.018679847717285158,0.007592102289199829,0.24051211774349213,0.14880309023383426,150,10.130126995257225,118267.02764133456,0.4536702831586202,0.11643293499946594,0.10191153734922408,112412.99934895831,9977.046875,0.3333333432674408,0.3333333432674408,2224851.5677083335
12600,0.9134715264143148,0.038823847770690915,0.010813772678375244,0.2663997411727905,0.10494251266397238,218.66118748982748,10.205012698286122,106614.74286017398,0.4377569754918416,0.08802291750907898,0.10386715084314346,2901728,10252.2890625,0,0,7284990.0625
12701,0.9476811854843772,0.1174467945098877,0.011444648504257202,0.379007488489151,0.10558310699642376,3946.642883300781,10.412273217376653,154935.25511069054,0.519771953423818,0.07205567508935928,0.0971212387084961,28192212.399414062,10166.41015625,0.06686724852382515,0.7629629572232565,261171049.20833337
12702,0.907810796570236,0.02779298782348633,0.006872722506523132,0.24482692778110504,0.1431412740122449,152,10.04414544179358,83572.75310399818,0.26546989878018695,0.11860218644142152,0.1944817751646042,18858.160481770832,10328.45703125,0.5,0,82879.22932942708
12800,0.9189594232045402,0.002723352313041687,0.006356975436210633,0.2691746652126312,0.09892260159665614,128,10.248530136632128,137270.0265497076,0.5661259492238363,0.08252391964197159,0.07870405167341232,0,9034.7666015625,0,0,2517645
12901,0.938351330878218,0.09048044204711914,0.02345571041107178,0.3424535095691681,0.13181687864296956,1906.6295051574707,10.31104738878198,137045.5831174321,0.33605348070462543,0.09065476804971696,0.12023217231035233,4652483.248738606,9931.9404296875,0.5787037213643392,0.3472222288449605,86821596.58656819
12902,0.907810796570224,0.02612265110015869,0.010473939180374146,0.24482692778110504,0.14314127401226606,42,10.04414544179358,98629.00455534602,0.5597953995068868,0.11860218644142152,0.193922221660614,603207.34375,9924.0732421875,0,0,1894747.0416666667
12903,0.905528239716308,0.05141518592834473,0.012299952507019042,0.29173213243484497,0.14614930005595,220,10.187649557915975,106399.90481955762,0.3601180712381999,0.10808231681585312,0.15193922817707062,94988.06673177084,10022.728515625,0.3333333432674408,0,5799904.114583333
13000,0.9269897163590092,0.07444067478179932,0.023703687191009522,0.262107253074646,0.15063973584440424,369.3333333333333,10.162408937285962,108197.48518469218,0.47401679555575055,0.10507544875144958,0.1237652376294136,162026.3955078125,10322.3740234375,0,0,7179726.515625
13101,0.944940667342296,0.132030668258667,0.0168364417552948,0.3510861396789551,0.1151398099339196,3519.394547780355,10.349123125683484,138552.50093033127,0.5294597943623861,0.08444767445325851,0.10895266383886336,5788525.470865886,10411.4033203125,0.01983461404840151,0.5714285969734192,97315317.58333331
13102,0.9215861271862776,0.01346403956413269,0.01546463966369629,0.30175793170928955,0.09712312693543464,108,10.361970837841996,112339.31959509072,0.4496555030345917,0.07424581050872803,0.11367439478635788,0,10847.4140625,0.16666666666666666,0,1698111.5
13103,0.9256702619885434,0.06787778377532959,0.010719915628433227,0.2542005777359009,0.1432249177420431,115,10.125614542072984,107700.99810486894,0.380102942387263,0.10975699126720428,0.14116115868091583,742879.71484375,9558.2607421875,0.5,0,3066090.9747721353
13200,0.8874467720786023,0.032520825862884524,0.008950687050819396,0.27862799167633057,0.11987544216721496,511.1000607808431,10.188573196765978,96133.52685480817,0.41261276602745056,0.09586992114782332,0.14807182550430298,17812.3955078125,10179.8740234375,0.3333333432674408,0,14680093
13300,0.9283293594602616,0.014775588512420654,0.03665108203887939,0.34899306297302246,0.08914648842838932,421,10.478084539956557,117829.46988990954,0.3932513693968455,0.07212880998849869,0.0835084617137909,3400380.2395833335,8989.591796875,6.36413994167621e-5,0,7652177.325520833
13400,0.9100084192064272,0.052017526626586916,0.016544222831726074,0.2543887197971344,0.08083075541720387,690.3333333333334,10.195329547286748,114722.36283191564,0.35645313064257306,0.0776107981801033,0.08443466573953629,3591970.4972330728,9177.9306640625,0.00518179778009653,0.25,25970981.533528645
13501,0.9500545698651272,0.09731249809265137,0.039966776371002204,0.3549443185329437,0.12649285364975546,2259.35476175944,10.380547036138896,138220.46236837393,0.420893410841624,0.07845962047576904,0.11009524762630464,17408983.04300944,10507.7509765625,0,1.1666666666666667,76020777.46875
13502,0.9198748059214426,0.011345611810684204,0.045645127296447756,0.2651938199996948,0.06353594459216395,202,10.213213630007592,111493.0709647139,0.3061634997526805,0.0759778767824173,0.06205935403704643,1836031.734375,9896.9111328125,0,0,4381858.057291667
13600,0.8951102370045773,0.10663833618164062,0.03839150428771973,0.3070465624332428,0.10056363087574488,1442.208017985026,10.261640435742986,119401.67669980892,0.36781636873881024,0.07195153832435608,0.1041707769036293,2154811.3684895835,9073.8173828125,0.01962489386399587,0.5,38729146.458333336
13700,0.8996337789649658,0.03323893547058106,0.06595931053161622,0.3086816370487213,0.12860689772170775,614.3333333333334,10.189172924825897,124232.83698836937,0.42873415350914,0.07686829566955566,0.08584433794021606,773787.9430338541,8603.6416015625,0,0.20000000298023224,11943578.848958334
13800,0.8938236879979666,0.005566363930702209,0.035583040714263915,0.2541666030883789,0.0851580868863039,122,10.245149292253748,117158.1856385628,0.4110197722911834,0.07542518526315689,0.06745227426290512,29128.361083984375,8900.9130859375,0.3333333432674408,0,2159926.1354166665
13900,0.8864985003141,0.0376271390914917,0.028516755104064942,0.25880613923072815,0.07581441611430756,436.9986267089844,10.243155005926518,108611.7772813131,0.394366333882014,0.08234445750713348,0.08345239609479904,89133.79134114583,9860.728515625,0.20000000298023224,0,6374852.341145833
14000,0.9169924445972014,0.057917575836181644,0.014168915748596191,0.30090269446372986,0.11449419970067092,950.6666666666666,10.237438390950883,101515.7219598949,0.4570636947949727,0.0799507200717926,0.11299622803926468,915373.078125,9830.0810546875,0,0.1666666716337204,54295973.833333336
14100,0.8815007459527358,0.06753703117370606,0.03191178321838379,0.32452279329299927,0.08868508706727092,1493.805934906006,10.24064483182688,117819.96431958272,0.45968761046727497,0.07250954955816269,0.08114739507436752,1448216.0495503745,8952.94140625,0.19297063847382864,0.375,21969468.408854168
14200,0.9254396128619448,0.14083030700683594,0.02734873056411743,0.355354905128479,0.09128375058999896,4796.088836669922,10.327904793727384,154319.87990654734,0.39228516817092896,0.0725942850112915,0.08490515500307083,10538870.5625,9808.3974609375,0.1506612797578176,0.9629629651705424,364475176.8385417
14300,0.9129970902591756,0.01049092411994934,0.019138432741165157,0.3223148286342621,0.12237627404407488,293,10.246206961286672,125233.14384586168,0.4106884002685547,0.07665933668613434,0.0875689834356308,6438945.322916667,9028.65625,0.16666666666666666,0,10906305.333333334
14400,0.8996879787513483,0.0346978235244751,0.010858107805252076,0.2982197403907776,0.11563316752653108,587.0910237630209,10.189471131560785,99994.93723658792,0.35495516657829285,0.0871572196483612,0.11117222905158997,29429.56298828125,10362.419921875,0.04226192831993103,0.1666666716337204,14341342.39453125
14500,0.8931488437706482,0.036446089744567874,0.04376289844512939,0.2856368124485016,0.11130611376829563,700.3333333333334,10.237591534319783,114479.43395142232,0.4358971118927002,0.0783977136015892,0.12158547341823578,799191.97265625,10113.8955078125,0.29684632023175556,0,30837769.416666668
14600,0.907557636052141,0.014498635530471801,0.0137155020236969,0.3077773451805115,0.10088384524769836,424.3333333333333,10.195841463545646,117006.59257630828,0.3885009090105693,0.08444207161664963,0.14274603128433228,475794.62890625,9452.890625,0.01543796062469482,0,17418459.625
14700,0.9230133728643548,0.040846209526062015,0.01048367977142334,0.3075679540634155,0.08231844702660333,1194.6680908203125,10.283633428640467,112783.80424963652,0.4697156647841136,0.08409091085195541,0.08920666575431824,2324002.847330729,10135.2119140625,0.15131578346093497,0.3333333432674408,37647177.619791664
14801,0.926308022976805,0.0019948959350585935,0.006505876779556274,0.3200097680091858,0.11409753784561633,72,10.176614488672517,68075.4972902902,0.3478798468907674,0.10030275583267212,0.1225094124674797,109437.44419352214,9191.8759765625,0,0,1819162.4270833333
14802,0.918521098265832,0.01542735934257507,0.008389998078346252,0.30409395694732666,0.11954089467681538,217,10.214224727555294,78297.65080842725,0.32818641265233356,0.08551684767007828,0.15367251634597778,385396.0833333333,11056.10546875,0,0,8441411.520833334
14900,0.9248620731287543,0.18168235778808595,0.09965220451354981,0.2884385883808136,0.1037373585170981,2067.5286458333335,10.281528215643114,138928.2262394661,0.5908334056536356,0.06857248395681381,0.10513179749250412,3038551.8333333335,11308.2373046875,0.33548635244369507,1.3333333730697632,69041471.89583333
15000,0.9100000605589572,0.043421993255615236,0.008138502836227418,0.2959604859352112,0.09519318675672656,1331.6803792317708,10.321577333793654,130504.54186428942,0.3744746148586273,0.07389818876981735,0.09415694326162338,7898762.723917644,9657.037109375,0.01741604258616765,0.6666666865348816,26011665.018880207
15100,0.9360963921531562,0.07255571365356445,0.05536202430725098,0.30655011534690857,0.10956898641800754,777.3333333333334,10.31421865589554,148799.9996685523,0.5431194305419922,0.07667061686515808,0.0879620611667633,11239051.158854166,11093.5869140625,0,0.6666666865348816,32274514.083333332
15200,0.9423554473279092,0.17490335464477538,0.022944819927215577,0.3432621657848358,0.12429455877840671,7098.666666666667,10.327278275376726,157208.19232013138,0.603486955165863,0.07816377282142639,0.10745225846767426,19904254.74869792,10370.041015625,0.01270953969409068,2.666666587193807,236809099.375
15300,0.921197373321111,0.007528317570686341,0.004995886087417602,0.3115091621875763,0.1532301975433522,490.094975789388,10.15989322385753,102793.87265684643,0.5263644059499105,0.11448948085308076,0.13722766935825348,28356.96240234375,10293.4765625,0,0.6666666865348816,25995013.239583332
15400,0.8796058578673546,0.02919696569442749,0.005111193656921387,0.26905032992362976,0.1376964812752678,376.3333333333333,10.13880000173156,100684.19847171594,0.492275337378184,0.0902555286884308,0.13715119659900665,11051576.166666666,9406.654296875,0,0,7862702.208333333
15500,0.9248438401014452,0.03904308795928955,0.006067813634872437,0.2938567101955414,0.138679476362918,378.4018249511719,10.192073253508577,89329.80385772121,0.47274871667226154,0.10271900147199632,0.13459862768650055,407807.41796875,11701.3095703125,0.5,0,5118971.916666667
15600,0.9269989862702132,0.022659313678741456,0.004687252342700958,0.30374187231063843,0.1404579205178393,643.47698974609375,10.174180582468516,87729.30990699821,0.3103840450445811,0.1093103215098381,0.1576487272977829,424887.7223307292,9935.240234375,0,0.4000000059604645,6861917.947916667
15700,0.9240527946423412,0.03171719551086426,0.005840075612068177,0.2732376158237457,0.13679948524132626,419.8196716308594,10.09787338699763,98237.21880936842,0.5209183096885681,0.12106411159038544,0.16515949368476868,7410829.656412761,12176.9912109375,0.16666666666666666,0.3333333333333333,10073322.0625
15800,0.8981519119981005,0.018191272020339967,0.007651717066764831,0.31691110134124756,0.15701159224366723,346.81278737386066,10.270410275358987,98743.14687471894,0.2837677299976349,0.11569641530513763,0.2251977026462555,49168.970703125,10140.8701171875,0,0.3333333432674408,6084235.427083333
15900,0.9319186104849984,0.12396329879760742,0.017381223440170287,0.3748938739299774,0.10211929799220434,4218.1501871744795,10.37598579687804,161664.27479976375,0.4346422056357066,0.07440008968114853,0.10008033365011217,17575819.859375,9836.8466796875,0.00352761599545677,0.8888888955116272,143244020.17708334
16000,0.9204212794928038,0.05101077079772949,0.008602453470230103,0.2701171934604645,0.10900428970398218,543.6337890625,10.245219786751552,115513.23185006635,0.45618970195452374,0.0780896246433258,0.10054656863212584,675804.7766113281,9506.3349609375,0,0,18573351.697916668
16100,0.932890998643352,0.02281608819961548,0.011028205156326293,0.32081350684165955,0.08653654744312864,656.1821492513021,10.195878094736784,110575.05347217766,0.41166262825330097,0.07354733347892761,0.14883926510810852,291234.7356770833,9908.5205078125,0,0,6504870.84375
16200,0.9450447073782182,0.017374662160873414,0.0068221169710159305,0.277061402797699,0.13155235257786657,1137.9808514912922,10.18617212472156,92421.38650934905,0.4553383986155192,0.0904410406947136,0.1211886629462242,239247.4134114583,10812.373046875,0,0.5,9572868.958333334
16300,0.9517697943403898,0.07526771068572997,0.007114177942276001,0.4201981723308563,0.1017775357700684,6919.752796808879,10.474508195655746,113459.39492520718,0.579931398232778,0.072938472032547,0.11130701750516891,5244981.018229167,10888.1220703125,0.2268194705247879,1.3333333730697632,93220721.703125
16400,0.906763359285512,0.0864450454711914,0.014913262128829955,0.2884514033794403,0.09577186155303498,2123.6529693603516,10.244629616861255,106610.7459905684,0.4734050432840983,0.07825499027967453,0.1156337782740593,2432872.853027344,10701.09375,0.16460316876570383,0.9333333373069764,41461257.833333336
16500,0.91140682069013,0.03377646684646606,0.020095646381378174,0.37155085802078247,0.1067137094288926,1564.22181447347,10.29438977446991,98473.14513197976,0.4542219042778015,0.06932176649570465,0.1271975040435791,483574.50278727215,9385.880859375,0.11111111442248028,0.8333333134651184,15083037.125
16600,0.933089571261636,0.09103960990905761,0.011695631742477418,0.30643346905708313,0.06654781808472796,1593.0620930989585,10.20958880979704,133990.50923369452,0.5027314225832621,0.12403147667646408,0.12974479794502258,5502597.829833984,8539.134765625,0.34442952275276184,0.4761904875437419,53015440.729166664
16701,0.9203173173866396,0.007433093786239624,0.005325944423675537,0.2527005672454834,0.16316866752247156,127,10.085071170664,87153.5827538474,0.3804113765557607,0.13752321898937225,0.19068633019924164,1633023.9635416667,9183.951171875,0,0,5821018.375
16702,0.8910646079019895,0.02265505313873291,0.008405720591545105,0.35059747099876404,0.10057541706722764,1006.6666666666666,10.199775261674167,97259.3763754336,0.49563876787821454,0.08956994116306305,0.19111165404319763,97242.44270833331,9750.6630859375,0,0.4000000059604645,28014561.057291668
16703,0.9173218489551072,0.00409195750951767,0.005505542755126953,0.2682163119316101,0.16062686573019186,131.33333333333334,10.117329603846986,89708.91500572738,0.3349452018737793,0.10879587382078172,0.19981849193573,12370.897623697916,8110.283203125,0,0,1252438.2135416667
16801,0.934933563204726,0.06133106708526612,0.007799094319343567,0.23533180356025696,0.17464783957012328,591,10.04768102762896,85324.64238914027,0.43014296889305115,0.16968141496181488,0.1977528780698776,461656.5888506571,10107.0302734375,0.5838465094566345,0.25,4637806.057291667
16802,0.928163896067039,0.003027019500732422,0.00478131502866745,0.2527005672454834,0.17100184048567596,97.34244028727214,10.085071170664,77408.35934809348,0.25122226277987164,0.13752321898937225,0.22820566594600675,126.86752319335938,8437.255859375,0,0,333302.69140625
16901,0.930441685982243,0.0440800952911377,0.005516129732131958,0.2861787974834442,0.13365318917333951,1330.3333333333333,10.231564993570926,106554.93038827056,0.515682319800059,0.1290946751832962,0.16498246788978577,338043.4778645833,10120.02734375,0.5000007748603821,0.25,17717111.799479168
16902,0.92237439994018,0.0017370158433914185,0.0063401079177856446,0.30515798926353455,0.15351121643657634,50,10.198376464218684,71390.90036809817,0.2582872410615285,0.1192781627178192,0.2342275083065033,6939.331380208333,9956.662109375,0,0,1607424.4375
17000,0.9212235324583936,0.007829550504684448,0.005803654193878174,0.2896677255630493,0.11215178057417276,693.5769424438477,10.217811277683875,81041.95061032864,0.3637152115503947,0.12545643746852875,0.28320828080177307,832527.2150675455,11860.4423828125,0.6000000238418579,0.20000000298023224,10678757.003255207
17100,0.9052155152581904,0.02113363265991211,0.006986468434333802,0.298347145318985,0.14462982337448302,1283.9476369222004,10.263008418644544,94515.3796571381,0.4335020184516907,0.12074072659015656,0.18601663410663605,1002790.3629557292,10478.3466796875,0.23333333432674408,0.9333333373069764,19796930.0625
17200,0.8919596930044997,0.024055061340332032,0.04190883159637451,0.28762438893318176,0.0632897740498093,288,10.28727015352439,137444.1543440164,0.5924425721168518,0.08869919180870056,0.1335495263338089,225295.28125,7931.54296875,0,0,11283174.041666666
17300,0.904254479754389,0.07128803253173828,0.012102311849594117,0.3632561266422272,0.05531698407063127,353.3797727425893,10.398380101118914,125857.47749187934,0.3587036331494649,0.08054831624031067,0.0954185500741005,824634.7437744141,8164.52880859375,0.20000000298023224,0.20000000298023224,41871826.822916664
17400,0.9118813061398156,0.04719057083129883,0.014451637268066406,0.30211204290390015,0.1059394288581987,738.1292521158854,10.354648638399544,139796.94542706906,0.5600008765856425,0.08605366945266724,0.09438419342041016,879304.771077474,8540.37109375,0.3333333432674408,0.5,12361869.262369793
17501,0.914926710337335,0.03262697219848633,0.006456084251403808,0.2671577036380768,0.12112226849558558,300.3845984141032,10.2223007265152,99950.97866419824,0.6229081948598226,0.0976514369249344,0.1443711221218109,36416.447265625,9311.603515625,0.25,0,13896823.89778646
17502,0.8755070379739125,0.0432688570022583,0.024453303813934325,0.30793318152427673,0.0945514250287156,403,10.41010425246218,150332.83620189986,0.6759630640347799,0.08244025707244873,0.09499739110469818,0,8134.525390625,0,0.5,19640736.375
17600,0.9390048930286592,0.16415651321411132,0.018863645792007448,0.377770721912384,0.05657245373251028,787.355224609375,10.452757043532907,168127.2677344205,0.6171443661053976,0.06851360946893692,0.11201252788305284,85287743.984375,8016.59375,0,0.3333333432674408,21350533.291666668
17700,0.9487430631426788,0.05563791275024414,0.022026407718658447,0.38138559460639954,0.13250528323452693,2550,10.359431458686238,106803.41769555357,0.6136908928553263,0.07857737690210342,0.12498947978019714,15944065.778645834,8395.7568359375,0,0.7142857313156128,24161426.651041668
17800,0.9409902016270572,0.012077054977416991,0.016768859624862673,0.35783907771110535,0.11768594850576213,358,10.21349570677674,95207.72797389932,0.4543367326259613,0.07473281025886536,0.1412489116191864,148421.6494140625,7721.97705078125,0,0.3333333432674408,3207219.8333333335
17900,0.9479481728240744,0.022552435398101808,0.01622770309448242,0.3936844766139984,0.135127886706349,592,10.44923710726574,102383.94855514856,0.5447867711385092,0.07572320848703384,0.11960461735725404,1427136.46875,8082.2880859375,0,1,10123823.828125
18000,0.9655689089592606,0.10420859336853028,0.0353171443939209,0.402406245470047,0.14417989774367235,5233.333333333333,10.318784666528073,121880.45328194628,0.47569454709688824,0.07790900766849518,0.11108772456645966,10650111.42021688,8135.82861328125,0.02179094031453132,1.0666666825612383,102162055.25911458
18100,0.9397944746886556,0.029674770832061766,0.01678322434425354,0.42487138509750366,0.10229024383977496,718,10.45885423563837,100080.37272667588,0.45839308698972064,0.07135096192359924,0.14258667826652527,583517.5833333334,7884.34423828125,0,0.13333333532015482,4391885.322916667
18201,0.9369923397632276,0.010454881191253661,0.00926234781742096,0.31049102544784546,0.1275209836735728,465.3333333333333,10.260817278708446,76165.00634385778,0.45990198850631714,0.08116622269153595,0.1392022669315338,285493.4114583333,8845.3486328125,0,0.25,2559410.953125
18202,0.9392027463223156,0.001655064970254898,0.004283697903156281,0.2729738652706146,0.10753578012520604,69.15981801350911,10.169934456074367,101045.01714845208,0.39872364203135174,0.08629221469163895,0.07376159727573395,17841.276041666668,10173.90625,0,0,102912.53385416669
18300,0.9394362907642064,0.03546504020690918,0.02736091136932373,0.3315817415714264,0.1561977762124691,629.3333333333334,10.232555871850462,85118.73072129111,0.4866536060969035,0.07672563940286636,0.14832498133182526,663236.0911458334,7953.41748046875,0.03047080772618452,0.3333333432674408,4669457.802083333
18400,0.914642424260898,0.040611257553100584,0.028655691146850584,0.3445027768611908,0.15616133559874337,501.6666666666667,10.244130968852028,101624.3500270179,0.4038443664709727,0.06901422142982483,0.1356661468744278,327216.2965494792,8343.6767578125,0,0,2906108.7682291665
18500,0.9687109883494928,0.012872185707092284,0.03970588445663452,0.3360949158668518,0.137459852243372,173.66666666666666,10.242273743322825,91611.1541389381,0.5909107128779093,0.07077217102050781,0.12211901694536208,25877.378580729168,8078.02880859375,0.16666666666666666,0,1357350.1041666667
18600,0.956615496600416,0.05480405807495117,0.024430315494537353,0.41639211773872375,0.12552919919611874,2567.050252278646,10.392085469016935,141917.54823817336,0.612127681573232,0.06806326657533646,0.09434662759304048,16316031.4921875,8182.18505859375,0,0.4285714328289032,32044471.744791668
18700,0.9374823911630088,0.0234786057472229,0.016659547090530396,0.2851065397262573,0.09727630729671784,697.6802775065104,10.212585369563117,106180.58821452945,0.45685609181722,0.08048353344202042,0.10610273480415344,300888.9011077881,8888.3525390625,0.3333333432674408,0.3333333432674408,10802202.545247396
18800,0.9339829125676312,0.02162714958190918,0.02307673454284668,0.3419429361820221,0.11743898575642985,1936.451550801595,10.304062874034557,129351.85004454872,0.4599943260351817,0.09148260951042177,0.10512657463550568,618520.882405599,9800.4287109375,0.4419698715209961,0.8333333134651184,30218522.16015625
18900,0.9398494346843576,0.02516334772109986,0.006485535502433777,0.26319509744644165,0.11574989821993154,608.2086690266927,10.202604794762056,108706.4729973905,0.5236433545748392,0.08558434247970581,0.12139663100242616,62470.02244822184,8233.2587890625,0.2675183415412903,0.6666666865348816,4077886.990885417
19000,0.9344344668179194,0.02667417049407959,0.07932653903961182,0.3177332282066345,0.08587840070025977,2129.1277669270835,10.369928760206236,150785.12632328356,0.5357033610343933,0.07149627059698105,0.08744592219591141,1934252.8681640625,9984.3115234375,0.08072774112224579,1.99999996026357,32836586.46875
19100,0.927141923333591,0.025706775188446045,0.06344538211822509,0.3111985921859741,0.11867747530470116,2212.9301554361978,10.366046641240304,138092.83691816858,0.5805548429489136,0.07175600528717041,0.08541426062583923,4099828.16796875,8868.5771484375,0.0456010935207208,1.25,48063271.791666664
19200,0.9263371040745964,0.058677563667297365,0.027428514957427978,0.3404228985309601,0.07121612738412697,2454.206309000651,10.435121361027356,143267.06384746337,0.6012431780497233,0.07134095579385757,0.07803620398044586,9611608.05859375,9095.03125,0.20010397086540857,1,34874376.5
19300,0.932174084052014,0.07508543014526367,0.08654973983764648,0.3984766900539398,0.09933718332766275,1711.6666666666667,10.52752287863947,182926.75651527,0.5985336502393087,0.07064805924892426,0.10258063673973083,12198540.645833334,9074.486328125,0.05310498674710592,0.5833333333333334,47070702.666666664
19400,0.9304954588482932,0.196236515045166,0.22012224197387695,0.39816930890083313,0.2138240143789965,26861.565185546875,10.51791979336635,303739.8749593159,0.7766765753428141,0.06586235761642456,0.1647089272737503,78752072.72916667,10061.4580078125,0.00128960058403511,7.222222328186035,1230925793.0833333
19500,0.94606683503492,0.055207834243774415,0.056661372184753415,0.40832769870758057,0.06516455057996651,2553,10.737726407312651,222539.22735379988,0.6579183538754781,0.06126263365149498,0.06602881848812103,1603261.1666666667,10453.0615234375,0.0149258313079675,1.5,111572230.66666669
19600,0.8969730847750583,0.13843687057495116,0.1622646141052246,0.43083763122558594,0.09214866371548933,11976.576629638672,10.760391909720472,277183.46681328746,0.6691997647285461,0.05218980461359024,0.0886746272444725,92445344.8828125,9647.0498046875,0.05021017665664355,2.230769157409668,824509769.3333334
19700,0.9429011098371272,0.1934895133972168,0.057215614318847655,0.35749298334121704,0.11066103889673226,14172.93744913737,10.52658320094065,163431.43192548066,0.6156967679659525,0.0651550441980362,0.11153719574213028,18482306.892415363,10094.5908203125,0.12734962751468024,2.694444497426351,436067672.1666667
