county_fips,statename,elasticity,total,year,hpi
47111,43,2.2373788356781006,7584,2003,70565
47111,43,2.2373788356781006,7584,2004,73275
47111,43,2.2373788356781006,7584,2005,77423
47111,43,2.2373788356781006,7584,2006,83350
47111,43,2.2373788356781006,7584,2007,87834
47111,43,2.2373788356781006,7584,2008,83192
47111,43,2.2373788356781006,7584,2009,82829
47111,43,2.2373788356781006,7584,2010,78769
47111,43,2.2373788356781006,7584,2011,76904
47111,43,2.2373788356781006,7584,2012,75362
47111,43,2.2373788356781006,7584,2013,75356
47111,43,2.2373788356781006,7584,2014,77375
47111,43,2.2373788356781006,7584,2015,80463
47111,43,2.2373788356781006,7584,2016,84323
47113,43,5.063776969909668,37931,2000,100551
47113,43,5.063776969909668,37931,2001,104117
47113,43,5.063776969909668,37931,2002,104396
47113,43,5.063776969909668,37931,2003,105029
47113,43,5.063776969909668,37931,2004,106971
47113,43,5.063776969909668,37931,2005,108819
47113,43,5.063776969909668,37931,2006,115580
47113,43,5.063776969909668,37931,2007,118785
47113,43,5.063776969909668,37931,2008,118424
47113,43,5.063776969909668,37931,2009,112592
47113,43,5.063776969909668,37931,2010,112378
47113,43,5.063776969909668,37931,2011,102641
47113,43,5.063776969909668,37931,2012,97767
47113,43,5.063776969909668,37931,2013,104764
47113,43,5.063776969909668,37931,2014,103538
47113,43,5.063776969909668,37931,2015,101148
47113,43,5.063776969909668,37931,2016,105682
47115,43,2.1130125522613525,7255,2000,77978
47115,43,2.1130125522613525,7255,2001,78692
47115,43,2.1130125522613525,7255,2002,81558
47115,43,2.1130125522613525,7255,2003,84012
47115,43,2.1130125522613525,7255,2004,86423
47115,43,2.1130125522613525,7255,2005,90930
47115,43,2.1130125522613525,7255,2006,97972
47115,43,2.1130125522613525,7255,2007,103785
47115,43,2.1130125522613525,7255,2008,106247
47115,43,2.1130125522613525,7255,2009,104832
47115,43,2.1130125522613525,7255,2010,100214
47115,43,2.1130125522613525,7255,2011,98904
47115,43,2.1130125522613525,7255,2012,97342
47115,43,2.1130125522613525,7255,2013,98180
47115,43,2.1130125522613525,7255,2014,100244
47115,43,2.1130125522613525,7255,2015,104026
47115,43,2.1130125522613525,7255,2016,108962
47147,43,2.2373788356781006,21799,2000,119033
47147,43,2.2373788356781006,21799,2001,123063
47147,43,2.2373788356781006,21799,2002,123692
47147,43,2.2373788356781006,21799,2003,128278
47147,43,2.2373788356781006,21799,2004,130351
47147,43,2.2373788356781006,21799,2005,135764
47147,43,2.2373788356781006,21799,2006,142609
47147,43,2.2373788356781006,21799,2007,151803
47147,43,2.2373788356781006,21799,2008,154145
47147,43,2.2373788356781006,21799,2009,152472
47147,43,2.2373788356781006,21799,2010,154699
47147,43,2.2373788356781006,21799,2011,147586
47147,43,2.2373788356781006,21799,2012,141442
47147,43,2.2373788356781006,21799,2013,140614
47147,43,2.2373788356781006,21799,2014,154731
47147,43,2.2373788356781006,21799,2015,159527
47147,43,2.2373788356781006,21799,2016,169460
47149,43,2.2373788356781006,69852,2000,129407
47149,43,2.2373788356781006,69852,2001,134081
47149,43,2.2373788356781006,69852,2002,136921
47149,43,2.2373788356781006,69852,2003,139690
47149,43,2.2373788356781006,69852,2004,143647
47149,43,2.2373788356781006,69852,2005,149810
47149,43,2.2373788356781006,69852,2006,159588
47149,43,2.2373788356781006,69852,2007,170093
47149,43,2.2373788356781006,69852,2008,171182
47149,43,2.2373788356781006,69852,2009,166855
47149,43,2.2373788356781006,69852,2010,161241
47149,43,2.2373788356781006,69852,2011,156505
47149,43,2.2373788356781006,69852,2012,150654
47149,43,2.2373788356781006,69852,2013,155881
47149,43,2.2373788356781006,69852,2014,162165
47149,43,2.2373788356781006,69852,2015,171289
47149,43,2.2373788356781006,69852,2016,188391
47153,43,2.1130125522613525,8071,2000,60422
47153,43,2.1130125522613525,8071,2001,67208
47153,43,2.1130125522613525,8071,2002,71895
47153,43,2.1130125522613525,8071,2003,74592
47153,43,2.1130125522613525,8071,2004,76702
47153,43,2.1130125522613525,8071,2005,81350
47153,43,2.1130125522613525,8071,2006,87735
47153,43,2.1130125522613525,8071,2007,93561
47153,43,2.1130125522613525,8071,2008,96934
47153,43,2.1130125522613525,8071,2009,96789
47153,43,2.1130125522613525,8071,2010,93333
47153,43,2.1130125522613525,8071,2011,91844
47153,43,2.1130125522613525,8071,2012,90248
47153,43,2.1130125522613525,8071,2013,92192
47153,43,2.1130125522613525,8071,2014,96935
47153,43,2.1130125522613525,8071,2015,102837
47153,43,2.1130125522613525,8071,2016,107965
47157,43,1.7646465301513672,366418,2000,123840
47157,43,1.7646465301513672,366418,2001,127339
47157,43,1.7646465301513672,366418,2002,129911
47157,43,1.7646465301513672,366418,2003,131317
47157,43,1.7646465301513672,366418,2004,134129
47157,43,1.7646465301513672,366418,2005,137374
47157,43,1.7646465301513672,366418,2006,142741
47157,43,1.7646465301513672,366418,2007,146394
47157,43,1.7646465301513672,366418,2008,139971
47157,43,1.7646465301513672,366418,2009,124195
47157,43,1.7646465301513672,366418,2010,114970
47157,43,1.7646465301513672,366418,2011,108922
47157,43,1.7646465301513672,366418,2012,103060
47157,43,1.7646465301513672,366418,2013,99694
47157,43,1.7646465301513672,366418,2014,108885
47157,43,1.7646465301513672,366418,2015,108367
47157,43,1.7646465301513672,366418,2016,113535
47159,43,2.2373788356781006,7508,2000,77309
47159,43,2.2373788356781006,7508,2001,80081
47159,43,2.2373788356781006,7508,2002,81842
47159,43,2.2373788356781006,7508,2003,84581
47159,43,2.2373788356781006,7508,2004,86907
47159,43,2.2373788356781006,7508,2005,90954
47159,43,2.2373788356781006,7508,2006,97444
47159,43,2.2373788356781006,7508,2007,97489
47159,43,2.2373788356781006,7508,2008,104682
47159,43,2.2373788356781006,7508,2009,102781
47159,43,2.2373788356781006,7508,2010,97721
47159,43,2.2373788356781006,7508,2011,95807
47159,43,2.2373788356781006,7508,2012,94608
47159,43,2.2373788356781006,7508,2013,95881
47159,43,2.2373788356781006,7508,2014,98062
47159,43,2.2373788356781006,7508,2015,101794
47159,43,2.2373788356781006,7508,2016,108963
47165,43,2.2373788356781006,48522,2000,147544
47165,43,2.2373788356781006,48522,2001,152711
47165,43,2.2373788356781006,48522,2002,155731
47165,43,2.2373788356781006,48522,2003,159088
47165,43,2.2373788356781006,48522,2004,162373
47165,43,2.2373788356781006,48522,2005,171006
47165,43,2.2373788356781006,48522,2006,181269
47165,43,2.2373788356781006,48522,2007,193261
47165,43,2.2373788356781006,48522,2008,198771
47165,43,2.2373788356781006,48522,2009,191970
47165,43,2.2373788356781006,48522,2010,188334
47165,43,2.2373788356781006,48522,2011,182502
47165,43,2.2373788356781006,48522,2012,178004
47165,43,2.2373788356781006,48522,2013,179963
47165,43,2.2373788356781006,48522,2014,190659
47165,43,2.2373788356781006,48522,2015,197649
47165,43,2.2373788356781006,48522,2016,208516
47167,43,1.7646465301513672,18614,2000,90378
47167,43,1.7646465301513672,18614,2001,92694
47167,43,1.7646465301513672,18614,2002,95444
47167,43,1.7646465301513672,18614,2003,98007
47167,43,1.7646465301513672,18614,2004,99236
47167,43,1.7646465301513672,18614,2005,100369
47167,43,1.7646465301513672,18614,2006,107794
47167,43,1.7646465301513672,18614,2007,113763
47167,43,1.7646465301513672,18614,2008,112232
47167,43,1.7646465301513672,18614,2009,115519
47167,43,1.7646465301513672,18614,2010,114362
47167,43,1.7646465301513672,18614,2011,114412
47167,43,1.7646465301513672,18614,2012,110839
47167,43,1.7646465301513672,18614,2013,116263
47167,43,1.7646465301513672,18614,2014,118442
47167,43,1.7646465301513672,18614,2015,119314
47167,43,1.7646465301513672,18614,2016,127464
47169,43,2.2373788356781006,2704,2000,74967
47169,43,2.2373788356781006,2704,2001,79665
47169,43,2.2373788356781006,2704,2002,81854
47169,43,2.2373788356781006,2704,2003,84602
47169,43,2.2373788356781006,2704,2004,88444
47169,43,2.2373788356781006,2704,2005,93800
47169,43,2.2373788356781006,2704,2006,100563
47169,43,2.2373788356781006,2704,2007,105438
47169,43,2.2373788356781006,2704,2008,106365
47169,43,2.2373788356781006,2704,2009,105336
47169,43,2.2373788356781006,2704,2010,101012
47169,43,2.2373788356781006,2704,2011,98385
47169,43,2.2373788356781006,2704,2012,96740
47169,43,2.2373788356781006,2704,2013,97369
47169,43,2.2373788356781006,2704,2014,98690
47169,43,2.2373788356781006,2704,2015,102114
47169,43,2.2373788356781006,2704,2016,106948
47171,43,1.3518707752227783,8288,2000,68424
47171,43,1.3518707752227783,8288,2001,70626
47171,43,1.3518707752227783,8288,2002,72399
47171,43,1.3518707752227783,8288,2003,74719
47171,43,1.3518707752227783,8288,2004,77571
47171,43,1.3518707752227783,8288,2005,80890
47171,43,1.3518707752227783,8288,2006,86808
47171,43,1.3518707752227783,8288,2007,92304
47171,43,1.3518707752227783,8288,2008,94977
47171,43,1.3518707752227783,8288,2009,94237
47171,43,1.3518707752227783,8288,2010,90276
47171,43,1.3518707752227783,8288,2011,89396
47171,43,1.3518707752227783,8288,2012,88441
47171,43,1.3518707752227783,8288,2013,89934
47171,43,1.3518707752227783,8288,2014,91619
47171,43,1.3518707752227783,8288,2015,95933
47171,43,1.3518707752227783,8288,2016,101203
47173,43,1.4200676679611206,6335,2000,74826
47173,43,1.4200676679611206,6335,2001,76482
47173,43,1.4200676679611206,6335,2002,78222
47173,43,1.4200676679611206,6335,2003,81600
47173,43,1.4200676679611206,6335,2004,84601
47173,43,1.4200676679611206,6335,2005,89886
47173,43,1.4200676679611206,6335,2006,97418
47173,43,1.4200676679611206,6335,2007,104147
47173,43,1.4200676679611206,6335,2008,107507
47173,43,1.4200676679611206,6335,2009,106290
47173,43,1.4200676679611206,6335,2010,102603
47173,43,1.4200676679611206,6335,2011,102105
47173,43,1.4200676679611206,6335,2012,100444
47173,43,1.4200676679611206,6335,2013,101743
47173,43,1.4200676679611206,6335,2014,105870
47173,43,1.4200676679611206,6335,2015,110563
47173,43,1.4200676679611206,6335,2016,116438
47179,43,1.3518707752227783,52965,2000,106773
47179,43,1.3518707752227783,52965,2001,110504
47179,43,1.3518707752227783,52965,2002,110692
47179,43,1.3518707752227783,52965,2003,114678
47179,43,1.3518707752227783,52965,2004,118108
47179,43,1.3518707752227783,52965,2005,124797
47179,43,1.3518707752227783,52965,2006,134975
47179,43,1.3518707752227783,52965,2007,145064
47179,43,1.3518707752227783,52965,2008,148687
47179,43,1.3518707752227783,52965,2009,147174
47179,43,1.3518707752227783,52965,2010,146961
47179,43,1.3518707752227783,52965,2011,147095
47179,43,1.3518707752227783,52965,2012,140993
47179,43,1.3518707752227783,52965,2013,144090
47179,43,1.3518707752227783,52965,2014,146118
47179,43,1.3518707752227783,52965,2015,147211
47179,43,1.3518707752227783,52965,2016,147822
47187,43,2.2373788356781006,49426,2000,242492
47187,43,2.2373788356781006,49426,2001,247443
47187,43,2.2373788356781006,49426,2002,253731
47187,43,2.2373788356781006,49426,2003,261685
47187,43,2.2373788356781006,49426,2004,269808
47187,43,2.2373788356781006,49426,2005,291618
47187,43,2.2373788356781006,49426,2006,318944
47187,43,2.2373788356781006,49426,2007,361102
47187,43,2.2373788356781006,49426,2008,363222
47187,43,2.2373788356781006,49426,2009,346084
47187,43,2.2373788356781006,49426,2010,327563
47187,43,2.2373788356781006,49426,2011,324364
47187,43,2.2373788356781006,49426,2012,328110
47187,43,2.2373788356781006,49426,2013,340737
47187,43,2.2373788356781006,49426,2014,369198
47187,43,2.2373788356781006,49426,2015,385183
47187,43,2.2373788356781006,49426,2016,411786
47189,43,2.2373788356781006,32279,2000,163255
47189,43,2.2373788356781006,32279,2001,168428
47189,43,2.2373788356781006,32279,2002,174444
47189,43,2.2373788356781006,32279,2003,177477
47189,43,2.2373788356781006,32279,2004,180486
47189,43,2.2373788356781006,32279,2005,186415
47189,43,2.2373788356781006,32279,2006,202889
47189,43,2.2373788356781006,32279,2007,218768
47189,43,2.2373788356781006,32279,2008,223293
47189,43,2.2373788356781006,32279,2009,214675
47189,43,2.2373788356781006,32279,2010,205842
47189,43,2.2373788356781006,32279,2011,204363
47189,43,2.2373788356781006,32279,2012,198546
47189,43,2.2373788356781006,32279,2013,202762
47189,43,2.2373788356781006,32279,2014,213742
47189,43,2.2373788356781006,32279,2015,229823
47189,43,2.2373788356781006,32279,2016,249542
48007,44,1.6543641090393066,11426,2000,NA
48007,44,1.6543641090393066,11426,2001,NA
48007,44,1.6543641090393066,11426,2002,NA
48007,44,1.6543641090393066,11426,2003,NA
48007,44,1.6543641090393066,11426,2004,NA
48007,44,1.6543641090393066,11426,2005,NA
48007,44,1.6543641090393066,11426,2006,148136
48007,44,1.6543641090393066,11426,2007,157542
48007,44,1.6543641090393066,11426,2008,161711
48007,44,1.6543641090393066,11426,2009,158754
48007,44,1.6543641090393066,11426,2010,156027
48007,44,1.6543641090393066,11426,2011,150975
48007,44,1.6543641090393066,11426,2012,151204
48007,44,1.6543641090393066,11426,2013,155398
48007,44,1.6543641090393066,11426,2014,164916
48007,44,1.6543641090393066,11426,2015,172830
48007,44,1.6543641090393066,11426,2016,185310
48009,44,3.8691675662994385,3023,2000,NA
48009,44,3.8691675662994385,3023,2001,NA
48009,44,3.8691675662994385,3023,2002,NA
48009,44,3.8691675662994385,3023,2003,NA
48009,44,3.8691675662994385,3023,2004,NA
48009,44,3.8691675662994385,3023,2005,NA
48009,44,3.8691675662994385,3023,2006,97693
48009,44,3.8691675662994385,3023,2007,103266
48009,44,3.8691675662994385,3023,2008,105618
48009,44,3.8691675662994385,3023,2009,102952
48009,44,3.8691675662994385,3023,2010,99498
48009,44,3.8691675662994385,3023,2011,98289
48009,44,3.8691675662994385,3023,2012,98802
48009,44,3.8691675662994385,3023,2013,101443
48009,44,3.8691675662994385,3023,2014,106594
48009,44,3.8691675662994385,3023,2015,114162
48009,44,3.8691675662994385,3023,2016,120100
48011,44,3.4720654487609863,814,2000,NA
48011,44,3.4720654487609863,814,2001,NA
48011,44,3.4720654487609863,814,2002,NA
48011,44,3.4720654487609863,814,2003,NA
48011,44,3.4720654487609863,814,2004,NA
48011,44,3.4720654487609863,814,2005,NA
48011,44,3.4720654487609863,814,2006,NA
48011,44,3.4720654487609863,814,2007,NA
48011,44,3.4720654487609863,814,2008,89262
48011,44,3.4720654487609863,814,2009,91060
48011,44,3.4720654487609863,814,2010,87599
48011,44,3.4720654487609863,814,2011,87781
48011,44,3.4720654487609863,814,2012,87941
48011,44,3.4720654487609863,814,2013,89369
48011,44,3.4720654487609863,814,2014,93588
48011,44,3.4720654487609863,814,2015,101420
48011,44,3.4720654487609863,814,2016,106563
48013,44,2.9820375442504883,13881,2000,NA
48013,44,2.9820375442504883,13881,2001,NA
48013,44,2.9820375442504883,13881,2002,NA
48013,44,2.9820375442504883,13881,2003,NA
48013,44,2.9820375442504883,13881,2004,NA
48013,44,2.9820375442504883,13881,2005,NA
48013,44,2.9820375442504883,13881,2006,98246
48013,44,2.9820375442504883,13881,2007,98856
48013,44,2.9820375442504883,13881,2008,103611
48013,44,2.9820375442504883,13881,2009,107819
48013,44,2.9820375442504883,13881,2010,106612
48013,44,2.9820375442504883,13881,2011,105548
48013,44,2.9820375442504883,13881,2012,106290
48013,44,2.9820375442504883,13881,2013,110604
48013,44,2.9820375442504883,13881,2014,119002
48013,44,2.9820375442504883,13881,2015,127697
48013,44,2.9820375442504883,13881,2016,138284
48015,44,2.3022217750549316,10910,2000,NA
48015,44,2.3022217750549316,10910,2001,NA
48015,44,2.3022217750549316,10910,2002,NA
48015,44,2.3022217750549316,10910,2003,NA
48015,44,2.3022217750549316,10910,2004,NA
48015,44,2.3022217750549316,10910,2005,NA
48015,44,2.3022217750549316,10910,2006,152153
48015,44,2.3022217750549316,10910,2007,160309
48015,44,2.3022217750549316,10910,2008,166882
48015,44,2.3022217750549316,10910,2009,167582
48015,44,2.3022217750549316,10910,2010,165888
48015,44,2.3022217750549316,10910,2011,164402
48015,44,2.3022217750549316,10910,2012,165077
48015,44,2.3022217750549316,10910,2013,170682
48015,44,2.3022217750549316,10910,2014,181805
48015,44,2.3022217750549316,10910,2015,194977
48015,44,2.3022217750549316,10910,2016,206210
48019,44,2.9820375442504883,8963,2000,NA
48019,44,2.9820375442504883,8963,2001,NA
48019,44,2.9820375442504883,8963,2002,NA
48019,44,2.9820375442504883,8963,2003,NA
48019,44,2.9820375442504883,8963,2004,NA
48019,44,2.9820375442504883,8963,2005,NA
48019,44,2.9820375442504883,8963,2006,152018
48019,44,2.9820375442504883,8963,2007,163219
48019,44,2.9820375442504883,8963,2008,169118
48019,44,2.9820375442504883,8963,2009,164881
48019,44,2.9820375442504883,8963,2010,158923
48019,44,2.9820375442504883,8963,2011,154094
48019,44,2.9820375442504883,8963,2012,153583
48019,44,2.9820375442504883,8963,2013,158369
48019,44,2.9820375442504883,8963,2014,166700
48019,44,2.9820375442504883,8963,2015,175499
48019,44,2.9820375442504883,8963,2016,184474
48021,44,3.002908945083618,22714,2000,131686
48021,44,3.002908945083618,22714,2001,141153
48021,44,3.002908945083618,22714,2002,146556
48021,44,3.002908945083618,22714,2003,153623
48021,44,3.002908945083618,22714,2004,155516
48021,44,3.002908945083618,22714,2005,158599
48021,44,3.002908945083618,22714,2006,166729
48021,44,3.002908945083618,22714,2007,163448
48021,44,3.002908945083618,22714,2008,168175
48021,44,3.002908945083618,22714,2009,168172
48021,44,3.002908945083618,22714,2010,163929
48021,44,3.002908945083618,22714,2011,161101
48021,44,3.002908945083618,22714,2012,160330
48021,44,3.002908945083618,22714,2013,164322
48021,44,3.002908945083618,22714,2014,174319
48021,44,3.002908945083618,22714,2015,186998
48021,44,3.002908945083618,22714,2016,201239
48027,44,4.589779376983643,94876,2000,NA
48027,44,4.589779376983643,94876,2001,NA
48027,44,4.589779376983643,94876,2002,NA
48027,44,4.589779376983643,94876,2003,NA
48027,44,4.589779376983643,94876,2004,NA
48027,44,4.589779376983643,94876,2005,139550
48027,44,4.589779376983643,94876,2006,147030
48027,44,4.589779376983643,94876,2007,143306
48027,44,4.589779376983643,94876,2008,145940
48027,44,4.589779376983643,94876,2009,140151
48027,44,4.589779376983643,94876,2010,137499
48027,44,4.589779376983643,94876,2011,137843
48027,44,4.589779376983643,94876,2012,132124
48027,44,4.589779376983643,94876,2013,133065
48027,44,4.589779376983643,94876,2014,130509
48027,44,4.589779376983643,94876,2015,134634
48027,44,4.589779376983643,94876,2016,137774
48029,44,2.9820375442504883,520960,2000,108234
48029,44,2.9820375442504883,520960,2001,106074
48029,44,2.9820375442504883,520960,2002,104939
48029,44,2.9820375442504883,520960,2003,109144
48029,44,2.9820375442504883,520960,2004,112362
48029,44,2.9820375442504883,520960,2005,122853
48029,44,2.9820375442504883,520960,2006,126702
48029,44,2.9820375442504883,520960,2007,136589
48029,44,2.9820375442504883,520960,2008,142825
48029,44,2.9820375442504883,520960,2009,138060
48029,44,2.9820375442504883,520960,2010,134777
48029,44,2.9820375442504883,520960,2011,132207
48029,44,2.9820375442504883,520960,2012,128202
48029,44,2.9820375442504883,520960,2013,132348
48029,44,2.9820375442504883,520960,2014,139643
48029,44,2.9820375442504883,520960,2015,147966
48029,44,2.9820375442504883,520960,2016,158588
48037,44,3.815215587615967,36345,2000,NA
48037,44,3.815215587615967,36345,2001,NA
48037,44,3.815215587615967,36345,2002,NA
48037,44,3.815215587615967,36345,2003,NA
48037,44,3.815215587615967,36345,2004,NA
48037,44,3.815215587615967,36345,2005,72003
48037,44,3.815215587615967,36345,2006,69410
48037,44,3.815215587615967,36345,2007,72837
48037,44,3.815215587615967,36345,2008,75050
48037,44,3.815215587615967,36345,2009,73370
48037,44,3.815215587615967,36345,2010,72260
48037,44,3.815215587615967,36345,2011,71740
48037,44,3.815215587615967,36345,2012,73338
48037,44,3.815215587615967,36345,2013,76876
48037,44,3.815215587615967,36345,2014,87475
48037,44,3.815215587615967,36345,2015,91771
48037,44,3.815215587615967,36345,2016,96863
48039,44,2.3022217750549316,93466,2000,129693
48039,44,2.3022217750549316,93466,2001,132951
48039,44,2.3022217750549316,93466,2002,133758
48039,44,2.3022217750549316,93466,2003,140286
48039,44,2.3022217750549316,93466,2004,144948
48039,44,2.3022217750549316,93466,2005,152269
48039,44,2.3022217750549316,93466,2006,158485
48039,44,2.3022217750549316,93466,2007,167843
48039,44,2.3022217750549316,93466,2008,172163
48039,44,2.3022217750549316,93466,2009,169017
48039,44,2.3022217750549316,93466,2010,169900
48039,44,2.3022217750549316,93466,2011,166138
48039,44,2.3022217750549316,93466,2012,156581
48039,44,2.3022217750549316,93466,2013,163415
48039,44,2.3022217750549316,93466,2014,177547
48039,44,2.3022217750549316,93466,2015,192108
48039,44,2.3022217750549316,93466,2016,207850
48055,44,3.002908945083618,11741,2000,NA
48055,44,3.002908945083618,11741,2001,NA
48055,44,3.002908945083618,11741,2002,NA
48055,44,3.002908945083618,11741,2003,NA
48055,44,3.002908945083618,11741,2004,NA
48055,44,3.002908945083618,11741,2005,112975
48055,44,3.002908945083618,11741,2006,112311
48055,44,3.002908945083618,11741,2007,118166
48055,44,3.002908945083618,11741,2008,121830
48055,44,3.002908945083618,11741,2009,121492
48055,44,3.002908945083618,11741,2010,117205
48055,44,3.002908945083618,11741,2011,115052
48055,44,3.002908945083618,11741,2012,114426
48055,44,3.002908945083618,11741,2013,117165
48055,44,3.002908945083618,11741,2014,123880
48055,44,3.002908945083618,11741,2015,133747
48055,44,3.002908945083618,11741,2016,142686
48059,44,3.09485125541687,5646,2000,NA
48059,44,3.09485125541687,5646,2001,NA
48059,44,3.09485125541687,5646,2002,NA
48059,44,3.09485125541687,5646,2003,NA
48059,44,3.09485125541687,5646,2004,NA
48059,44,3.09485125541687,5646,2005,NA
48059,44,3.09485125541687,5646,2006,85594
48059,44,3.09485125541687,5646,2007,90632
48059,44,3.09485125541687,5646,2008,90339
48059,44,3.09485125541687,5646,2009,86077
48059,44,3.09485125541687,5646,2010,84180
48059,44,3.09485125541687,5646,2011,81618
48059,44,3.09485125541687,5646,2012,80449
48059,44,3.09485125541687,5646,2013,81784
48059,44,3.09485125541687,5646,2014,85692
48059,44,3.09485125541687,5646,2015,90406
48059,44,3.09485125541687,5646,2016,95377
48061,44,2.3966221809387207,119637,2000,80218
48061,44,2.3966221809387207,119637,2001,80533
48061,44,2.3966221809387207,119637,2002,77063
48061,44,2.3966221809387207,119637,2003,79670
48061,44,2.3966221809387207,119637,2004,81772
48061,44,2.3966221809387207,119637,2005,91848
48061,44,2.3966221809387207,119637,2006,96330
48061,44,2.3966221809387207,119637,2007,98570
48061,44,2.3966221809387207,119637,2008,97008
48061,44,2.3966221809387207,119637,2009,99329
48061,44,2.3966221809387207,119637,2010,95922
48061,44,2.3966221809387207,119637,2011,94674
48061,44,2.3966221809387207,119637,2012,91591
48061,44,2.3966221809387207,119637,2013,91778
48061,44,2.3966221809387207,119637,2014,91118
48061,44,2.3966221809387207,119637,2015,92694
48061,44,2.3966221809387207,119637,2016,95273
48065,44,3.4720654487609863,2709,2000,NA
48065,44,3.4720654487609863,2709,2001,NA
48065,44,3.4720654487609863,2709,2002,NA
48065,44,3.4720654487609863,2709,2003,NA
48065,44,3.4720654487609863,2709,2004,NA
48065,44,3.4720654487609863,2709,2005,NA
48065,44,3.4720654487609863,2709,2006,71811
48065,44,3.4720654487609863,2709,2007,75082
48065,44,3.4720654487609863,2709,2008,77129
48065,44,3.4720654487609863,2709,2009,77887
48065,44,3.4720654487609863,2709,2010,75378
48065,44,3.4720654487609863,2709,2011,74590
48065,44,3.4720654487609863,2709,2012,73990
48065,44,3.4720654487609863,2709,2013,76552
48065,44,3.4720654487609863,2709,2014,81295
48065,44,3.4720654487609863,2709,2015,86639
48065,44,3.4720654487609863,2709,2016,90751
48071,44,2.3022217750549316,5777,2000,NA
48071,44,2.3022217750549316,5777,2001,NA
48071,44,2.3022217750549316,5777,2002,NA
48071,44,2.3022217750549316,5777,2003,NA
48071,44,2.3022217750549316,5777,2004,NA
48071,44,2.3022217750549316,5777,2005,NA
48071,44,2.3022217750549316,5777,2006,152005
48071,44,2.3022217750549316,5777,2007,161616
48071,44,2.3022217750549316,5777,2008,169976
48071,44,2.3022217750549316,5777,2009,169684
48071,44,2.3022217750549316,5777,2010,166405
48071,44,2.3022217750549316,5777,2011,163655
48071,44,2.3022217750549316,5777,2012,162611
48071,44,2.3022217750549316,5777,2013,167282
48071,44,2.3022217750549316,5777,2014,177009
48071,44,2.3022217750549316,5777,2015,189377
48071,44,2.3022217750549316,5777,2016,202602
48077,44,3.8691675662994385,3703,2000,NA
48077,44,3.8691675662994385,3703,2001,NA
48077,44,3.8691675662994385,3703,2002,NA
48077,44,3.8691675662994385,3703,2003,NA
48077,44,3.8691675662994385,3703,2004,NA
48077,44,3.8691675662994385,3703,2005,NA
48077,44,3.8691675662994385,3703,2006,NA
48077,44,3.8691675662994385,3703,2007,85794
48077,44,3.8691675662994385,3703,2008,89177
48077,44,3.8691675662994385,3703,2009,85199
48077,44,3.8691675662994385,3703,2010,81645
48077,44,3.8691675662994385,3703,2011,80904
48077,44,3.8691675662994385,3703,2012,80283
48077,44,3.8691675662994385,3703,2013,81572
48077,44,3.8691675662994385,3703,2014,84577
48077,44,3.8691675662994385,3703,2015,89528
48077,44,3.8691675662994385,3703,2016,92204
48085,44,2.1753199100494385,202400,2000,199568
48085,44,2.1753199100494385,202400,2001,200031
48085,44,2.1753199100494385,202400,2002,199478
48085,44,2.1753199100494385,202400,2003,205177
48085,44,2.1753199100494385,202400,2004,206061
48085,44,2.1753199100494385,202400,2005,215772
48085,44,2.1753199100494385,202400,2006,218949
48085,44,2.1753199100494385,202400,2007,224285
48085,44,2.1753199100494385,202400,2008,226680
48085,44,2.1753199100494385,202400,2009,219259
48085,44,2.1753199100494385,202400,2010,219305
48085,44,2.1753199100494385,202400,2011,214508
48085,44,2.1753199100494385,202400,2012,213054
48085,44,2.1753199100494385,202400,2013,225459
48085,44,2.1753199100494385,202400,2014,248816
48085,44,2.1753199100494385,202400,2015,270883
48085,44,2.1753199100494385,202400,2016,300604
48091,44,2.9820375442504883,36031,2000,NA
48091,44,2.9820375442504883,36031,2001,NA
48091,44,2.9820375442504883,36031,2002,NA
48091,44,2.9820375442504883,36031,2003,NA
48091,44,2.9820375442504883,36031,2004,NA
48091,44,2.9820375442504883,36031,2005,199795
48091,44,2.9820375442504883,36031,2006,213352
48091,44,2.9820375442504883,36031,2007,226867
48091,44,2.9820375442504883,36031,2008,236549
48091,44,2.9820375442504883,36031,2009,237578
48091,44,2.9820375442504883,36031,2010,232593
48091,44,2.9820375442504883,36031,2011,228419
48091,44,2.9820375442504883,36031,2012,229763
48091,44,2.9820375442504883,36031,2013,238186
48091,44,2.9820375442504883,36031,2014,246120
48091,44,2.9820375442504883,36031,2015,263010
48091,44,2.9820375442504883,36031,2016,280793
48099,44,4.589779376983643,20309,2000,NA
48099,44,4.589779376983643,20309,2001,NA
48099,44,4.589779376983643,20309,2002,NA
48099,44,4.589779376983643,20309,2003,NA
48099,44,4.589779376983643,20309,2004,NA
48099,44,4.589779376983643,20309,2005,97089
48099,44,4.589779376983643,20309,2006,106214
48099,44,4.589779376983643,20309,2007,111499
48099,44,4.589779376983643,20309,2008,114329
48099,44,4.589779376983643,20309,2009,114346
48099,44,4.589779376983643,20309,2010,112248
48099,44,4.589779376983643,20309,2011,110707
48099,44,4.589779376983643,20309,2012,109957
48099,44,4.589779376983643,20309,2013,112665
48099,44,4.589779376983643,20309,2014,119187
48099,44,4.589779376983643,20309,2015,127160
48099,44,4.589779376983643,20309,2016,134978
48107,44,4.32672119140625,2900,2000,NA
48107,44,4.32672119140625,2900,2001,NA
48107,44,4.32672119140625,2900,2002,NA
48107,44,4.32672119140625,2900,2003,NA
