county,elasticity,pop,year,hpi_all,elas_bin
1001,3.5814337730407715,16784,1998,110200,TRUE
1001,3.5814337730407715,16784,1999,114100,TRUE
1001,3.5814337730407715,16784,2000,118900,TRUE
1001,3.5814337730407715,16784,2001,128600,TRUE
1001,3.5814337730407715,16784,2002,139300,TRUE
1001,3.5814337730407715,16784,2003,155900,TRUE
1001,3.5814337730407715,16784,2004,170900,TRUE
1001,3.5814337730407715,16784,2005,198000,TRUE
1001,3.5814337730407715,16784,2006,215000,TRUE
1007,2.144763946533203,8777,1998,141100,FALSE
1007,2.144763946533203,8777,1999,144100,FALSE
1007,2.144763946533203,8777,2000,155500,FALSE
1007,2.144763946533203,8777,2001,168900,FALSE
1007,2.144763946533203,8777,2002,184100,FALSE
1007,2.144763946533203,8777,2003,212600,FALSE
1007,2.144763946533203,8777,2004,236400,FALSE
1007,2.144763946533203,8777,2005,257200,FALSE
1007,2.144763946533203,8777,2006,271400,FALSE
1069,4.256374359130859,38769,1998,102800,TRUE
1069,4.256374359130859,38769,1999,108400,TRUE
1069,4.256374359130859,38769,2000,114800,TRUE
1069,4.256374359130859,38769,2001,116400,TRUE
1069,4.256374359130859,38769,2002,133100,TRUE
1069,4.256374359130859,38769,2003,152600,TRUE
1069,4.256374359130859,38769,2004,171600,TRUE
1069,4.256374359130859,38769,2005,193400,TRUE
1069,4.256374359130859,38769,2006,196000,TRUE
1073,2.144763946533203,299947,1998,147800,FALSE
1073,2.144763946533203,299947,1999,151400,FALSE
1073,2.144763946533203,299947,2000,172300,FALSE
1073,2.144763946533203,299947,2001,182100,FALSE
1073,2.144763946533203,299947,2002,187600,FALSE
1073,2.144763946533203,299947,2003,212100,FALSE
1073,2.144763946533203,299947,2004,245800,FALSE
1073,2.144763946533203,299947,2005,279100,FALSE
1073,2.144763946533203,299947,2006,280500,FALSE
1081,5.2154035568237305,50478,1998,104200,TRUE
1081,5.2154035568237305,50478,1999,100100,TRUE
1081,5.2154035568237305,50478,2000,112700,TRUE
1081,5.2154035568237305,50478,2001,125600,TRUE
1081,5.2154035568237305,50478,2002,141800,TRUE
1081,5.2154035568237305,50478,2003,159400,TRUE
1081,5.2154035568237305,50478,2004,176000,TRUE
1081,5.2154035568237305,50478,2005,205200,TRUE
1081,5.2154035568237305,50478,2006,217900,TRUE
1083,2.848341941833496,25930,1998,100300,TRUE
1083,2.848341941833496,25930,1999,109600,TRUE
1083,2.848341941833496,25930,2000,121400,TRUE
1083,2.848341941833496,25930,2001,129500,TRUE
1083,2.848341941833496,25930,2002,148400,TRUE
1083,2.848341941833496,25930,2003,171700,TRUE
1083,2.848341941833496,25930,2004,189300,TRUE
1083,2.848341941833496,25930,2005,219300,TRUE
1083,2.848341941833496,25930,2006,211700,TRUE
1085,3.5814337730407715,5395,1998,124000,TRUE
1085,3.5814337730407715,5395,1999,128600,TRUE
1085,3.5814337730407715,5395,2000,131600,TRUE
1085,3.5814337730407715,5395,2001,140600,TRUE
1085,3.5814337730407715,5395,2002,153900,TRUE
1085,3.5814337730407715,5395,2003,176300,TRUE
1085,3.5814337730407715,5395,2004,188700,TRUE
1085,3.5814337730407715,5395,2005,223000,TRUE
1085,3.5814337730407715,5395,2006,228000,TRUE
1089,2.848341941833496,121143,1998,111100,TRUE
1089,2.848341941833496,121143,1999,116900,TRUE
1089,2.848341941833496,121143,2000,123000,TRUE
1089,2.848341941833496,121143,2001,130200,TRUE
1089,2.848341941833496,121143,2002,142500,TRUE
1089,2.848341941833496,121143,2003,161600,TRUE
1089,2.848341941833496,121143,2004,173800,TRUE
1089,2.848341941833496,121143,2005,198000,TRUE
1089,2.848341941833496,121143,2006,209500,TRUE
5033,3.3567378520965576,21761,1998,NA,TRUE
5033,3.3567378520965576,21761,1999,NA,TRUE
5033,3.3567378520965576,21761,2000,NA,TRUE
5033,3.3567378520965576,21761,2001,NA,TRUE
5033,3.3567378520965576,21761,2002,NA,TRUE
5033,3.3567378520965576,21761,2003,NA,TRUE
5033,3.3567378520965576,21761,2004,174300,TRUE
5033,3.3567378520965576,21761,2005,249000,TRUE
5033,3.3567378520965576,21761,2006,232700,TRUE
5091,3.815215587615967,17720,1998,NA,TRUE
5091,3.815215587615967,17720,1999,NA,TRUE
5091,3.815215587615967,17720,2000,221300,TRUE
5091,3.815215587615967,17720,2001,209700,TRUE
5091,3.815215587615967,17720,2002,222600,TRUE
5091,3.815215587615967,17720,2003,257600,TRUE
5091,3.815215587615967,17720,2004,278100,TRUE
5091,3.815215587615967,17720,2005,359100,TRUE
5091,3.815215587615967,17720,2006,350500,TRUE
5143,2.064203977584839,66447,1998,NA,FALSE
5143,2.064203977584839,66447,1999,NA,FALSE
5143,2.064203977584839,66447,2000,NA,FALSE
5143,2.064203977584839,66447,2001,NA,FALSE
5143,2.064203977584839,66447,2002,NA,FALSE
5143,2.064203977584839,66447,2003,NA,FALSE
5143,2.064203977584839,66447,2004,NA,FALSE
5143,2.064203977584839,66447,2005,276100,FALSE
5143,2.064203977584839,66447,2006,254500,FALSE
6001,0.7042071223258972,542320,1998,231400,FALSE
6001,0.7042071223258972,542320,1999,248700,FALSE
6001,0.7042071223258972,542320,2000,273700,FALSE
6001,0.7042071223258972,542320,2001,297700,FALSE
6001,0.7042071223258972,542320,2002,311300,FALSE
6001,0.7042071223258972,542320,2003,341600,FALSE
6001,0.7042071223258972,542320,2004,366000,FALSE
6001,0.7042071223258972,542320,2005,386800,FALSE
6001,0.7042071223258972,542320,2006,398500,FALSE
6013,0.7042071223258972,352464,1998,181600,FALSE
6013,0.7042071223258972,352464,1999,196300,FALSE
6013,0.7042071223258972,352464,2000,209300,FALSE
6013,0.7042071223258972,352464,2001,230000,FALSE
6013,0.7042071223258972,352464,2002,245500,FALSE
6013,0.7042071223258972,352464,2003,269100,FALSE
6013,0.7042071223258972,352464,2004,295100,FALSE
6013,0.7042071223258972,352464,2005,320500,FALSE
6013,0.7042071223258972,352464,2006,331200,FALSE
6019,1.8360768556594849,272293,1998,124500,FALSE
6019,1.8360768556594849,272293,1999,130100,FALSE
6019,1.8360768556594849,272293,2000,140100,FALSE
6019,1.8360768556594849,272293,2001,157100,FALSE
6019,1.8360768556594849,272293,2002,172600,FALSE
6019,1.8360768556594849,272293,2003,194100,FALSE
6019,1.8360768556594849,272293,2004,211800,FALSE
6019,1.8360768556594849,272293,2005,231800,FALSE
6019,1.8360768556594849,272293,2006,244400,FALSE
6029,1.6380138397216797,232526,1998,141600,FALSE
6029,1.6380138397216797,232526,1999,153500,FALSE
6029,1.6380138397216797,232526,2000,163000,FALSE
6029,1.6380138397216797,232526,2001,175600,FALSE
6029,1.6380138397216797,232526,2002,189500,FALSE
6029,1.6380138397216797,232526,2003,212200,FALSE
6029,1.6380138397216797,232526,2004,234200,FALSE
6029,1.6380138397216797,232526,2005,261700,FALSE
6029,1.6380138397216797,232526,2006,276400,FALSE
6037,0.6265944242477417,3267393,1998,154000,FALSE
6037,0.6265944242477417,3267393,1999,163300,FALSE
6037,0.6265944242477417,3267393,2000,172600,FALSE
6037,0.6265944242477417,3267393,2001,192000,FALSE
6037,0.6265944242477417,3267393,2002,208100,FALSE
6037,0.6265944242477417,3267393,2003,231100,FALSE
6037,0.6265944242477417,3267393,2004,255000,FALSE
6037,0.6265944242477417,3267393,2005,284200,FALSE
6037,0.6265944242477417,3267393,2006,299600,FALSE
6053,1.100335955619812,128980,1998,74200,FALSE
6053,1.100335955619812,128980,1999,79700,FALSE
6053,1.100335955619812,128980,2000,89500,FALSE
6053,1.100335955619812,128980,2001,100500,FALSE
6053,1.100335955619812,128980,2002,109800,FALSE
6053,1.100335955619812,128980,2003,127400,FALSE
6053,1.100335955619812,128980,2004,138900,FALSE
6053,1.100335955619812,128980,2005,152500,FALSE
6053,1.100335955619812,128980,2006,167000,FALSE
6069,0.7603265643119812,15980,1998,218800,FALSE
6069,0.7603265643119812,15980,1999,231000,FALSE
6069,0.7603265643119812,15980,2000,248600,FALSE
6069,0.7603265643119812,15980,2001,269500,FALSE
6069,0.7603265643119812,15980,2002,310500,FALSE
6069,0.7603265643119812,15980,2003,331200,FALSE
6069,0.7603265643119812,15980,2004,372000,FALSE
6069,0.7603265643119812,15980,2005,435600,FALSE
6069,0.7603265643119812,15980,2006,474300,FALSE
6071,0.9431942105293274,600583,1998,166200,FALSE
6071,0.9431942105293274,600583,1999,177400,FALSE
6071,0.9431942105293274,600583,2000,195200,FALSE
6071,0.9431942105293274,600583,2001,202500,FALSE
6071,0.9431942105293274,600583,2002,222700,FALSE
6071,0.9431942105293274,600583,2003,243400,FALSE
6071,0.9431942105293274,600583,2004,270400,FALSE
6071,0.9431942105293274,600583,2005,302000,FALSE
6071,0.9431942105293274,600583,2006,316100,FALSE
6073,0.6727622747421265,1040136,1998,228200,FALSE
6073,0.6727622747421265,1040136,1999,241100,FALSE
6073,0.6727622747421265,1040136,2000,279700,FALSE
6073,0.6727622747421265,1040136,2001,299000,FALSE
6073,0.6727622747421265,1040136,2002,314000,FALSE
6073,0.6727622747421265,1040136,2003,339700,FALSE
6073,0.6727622747421265,1040136,2004,377300,FALSE
6073,0.6727622747421265,1040136,2005,394000,FALSE
6073,0.6727622747421265,1040136,2006,414800,FALSE
6081,0.661586344242096,253458,1998,128000,FALSE
6081,0.661586344242096,253458,1999,131600,FALSE
6081,0.661586344242096,253458,2000,138100,FALSE
6081,0.661586344242096,253458,2001,146100,FALSE
6081,0.661586344242096,253458,2002,164400,FALSE
6081,0.661586344242096,253458,2003,172100,FALSE
6081,0.661586344242096,253458,2004,193800,FALSE
6081,0.661586344242096,253458,2005,214200,FALSE
6081,0.661586344242096,253458,2006,225700,FALSE
6085,0.7603265643119812,584772,1998,152300,FALSE
6085,0.7603265643119812,584772,1999,158700,FALSE
6085,0.7603265643119812,584772,2000,174400,FALSE
6085,0.7603265643119812,584772,2001,189200,FALSE
6085,0.7603265643119812,584772,2002,206000,FALSE
6085,0.7603265643119812,584772,2003,234200,FALSE
6085,0.7603265643119812,584772,2004,253200,FALSE
6085,0.7603265643119812,584772,2005,278100,FALSE
6085,0.7603265643119812,584772,2006,277900,FALSE
6089,1.8249019384384155,70517,1998,177100,FALSE
6089,1.8249019384384155,70517,1999,186200,FALSE
6089,1.8249019384384155,70517,2000,199400,FALSE
6089,1.8249019384384155,70517,2001,214700,FALSE
6089,1.8249019384384155,70517,2002,241500,FALSE
6089,1.8249019384384155,70517,2003,265200,FALSE
6089,1.8249019384384155,70517,2004,278100,FALSE
6089,1.8249019384384155,70517,2005,293100,FALSE
6089,1.8249019384384155,70517,2006,305200,FALSE
6095,1.1440908908843994,137557,1998,125800,FALSE
6095,1.1440908908843994,137557,1999,132300,FALSE
6095,1.1440908908843994,137557,2000,140500,FALSE
6095,1.1440908908843994,137557,2001,153000,FALSE
6095,1.1440908908843994,137557,2002,166100,FALSE
6095,1.1440908908843994,137557,2003,180800,FALSE
6095,1.1440908908843994,137557,2004,197600,FALSE
6095,1.1440908908843994,137557,2005,219700,FALSE
6095,1.1440908908843994,137557,2006,238400,FALSE
6107,1.9665818214416504,118289,1998,160500,FALSE
6107,1.9665818214416504,118289,1999,178900,FALSE
6107,1.9665818214416504,118289,2000,204200,FALSE
6107,1.9665818214416504,118289,2001,233100,FALSE
6107,1.9665818214416504,118289,2002,258100,FALSE
6107,1.9665818214416504,118289,2003,285400,FALSE
6107,1.9665818214416504,118289,2004,314200,FALSE
6107,1.9665818214416504,118289,2005,332400,FALSE
6107,1.9665818214416504,118289,2006,347900,FALSE
6111,0.7495062947273254,253516,1998,124100,FALSE
6111,0.7495062947273254,253516,1999,130000,FALSE
6111,0.7495062947273254,253516,2000,138500,FALSE
6111,0.7495062947273254,253516,2001,151900,FALSE
